Time,Average,Year,Month,Day,YearMonth,Index
2021-03-17,53.380208333333336,2021,3,17,2021-03,1
2021-03-18,53.697337962962955,2021,3,18,2021-03,1
2021-03-19,53.609375,2021,3,19,2021-03,1
2021-03-20,56.44444444444445,2021,3,20,2021-03,1
2021-03-21,58.0630787037037,2021,3,21,2021-03,1
2021-03-22,56.332175925925924,2021,3,22,2021-03,1
2021-03-23,53.859375,2021,3,23,2021-03,1
2021-03-24,53.59201388888889,2021,3,24,2021-03,1
2021-03-25,53.875,2021,3,25,2021-03,1
2021-03-26,53.98958333333334,2021,3,26,2021-03,1
2021-03-27,53.821180555555564,2021,3,27,2021-03,1
2021-03-28,58.733796296296305,2021,3,28,2021-03,1
2021-03-29,53.454861111111114,2021,3,29,2021-03,1
2021-03-30,54.04050925925926,2021,3,30,2021-03,1
2021-03-31,54.10011574074074,2021,3,31,2021-03,1
2021-04-01,54.1238425925926,2021,4,1,2021-04,2
2021-04-02,54.307291666666664,2021,4,2,2021-04,2
2021-04-03,54.532986111111114,2021,4,3,2021-04,2
2021-04-04,59.53356481481482,2021,4,4,2021-04,2
2021-04-05,54.239583333333336,2021,4,5,2021-04,2
2021-04-06,53.28472222222223,2021,4,6,2021-04,2
2021-04-07,53.066550925925924,2021,4,7,2021-04,2
2021-04-08,53.81481481481482,2021,4,8,2021-04,2
2021-04-09,53.58564814814816,2021,4,9,2021-04,2
2021-04-10,53.84692028985507,2021,4,10,2021-04,2
2021-04-11,54.24710648148149,2021,4,11,2021-04,2
2021-04-12,54.39641203703704,2021,4,12,2021-04,2
2021-04-13,55.66898148148149,2021,4,13,2021-04,2
2021-04-14,57.20428240740741,2021,4,14,2021-04,2
2021-04-15,53.436921296296305,2021,4,15,2021-04,2
2021-04-16,53.864583333333336,2021,4,16,2021-04,2
2021-04-17,59.26909722222221,2021,4,17,2021-04,2
2021-04-18,56.90393518518518,2021,4,18,2021-04,2
2021-04-19,53.101273148148145,2021,4,19,2021-04,2
2021-04-20,53.59375000000001,2021,4,20,2021-04,2
2021-04-21,53.571759259259245,2021,4,21,2021-04,2
2021-04-22,53.49421296296297,2021,4,22,2021-04,2
2021-04-23,53.45949074074073,2021,4,23,2021-04,2
2021-04-24,54.02546296296297,2021,4,24,2021-04,2
2021-04-25,53.72743055555555,2021,4,25,2021-04,2
2021-04-26,53.787037037037045,2021,4,26,2021-04,2
2021-04-27,54.601273148148145,2021,4,27,2021-04,2
2021-04-28,56.653356481481474,2021,4,28,2021-04,2
2021-04-29,62.27199074074073,2021,4,29,2021-04,2
2021-04-30,54.449074074074076,2021,4,30,2021-04,2
2021-05-01,56.649305555555564,2021,5,1,2021-05,3
